Sat 14/07/2001 04:00: Success (user = 7.07s system = 0.79s)
Mon 16/07/2001 04:00: Success (user = 7.20s system = 0.91s)
Tue 17/07/2001 04:00: Success (user = 7.04s system = 0.83s)
Wed 18/07/2001 04:00: Success (user = 7.72s system = 0.90s)
Thu 19/07/2001 04:00: Success (user = 7.04s system = 0.82s)
Fri 20/07/2001 04:00: Success (user = 7.23s system = 0.84s)
Sat 21/07/2001 04:00: Success (user = 7.02s system = 0.81s)
Mon 23/07/2001 04:00: Success (user = 6.96s system = 0.89s)
Tue 24/07/2001 04:00: Success (user = 7.27s system = 0.77s)
Wed 25/07/2001 04:00: Success (user = 7.17s system = 0.80s)
Thu 26/07/2001 04:00: Success (user = 7.03s system = 0.90s)
Fri 27/07/2001 04:00: Success (user = 7.16s system = 0.89s)
Sat 28/07/2001 04:00: Success (user = 7.09s system = 0.91s)
Mon 30/07/2001 04:00: Success (user = 7.15s system = 0.80s)
Tue 31/07/2001 04:00: Success (user = 7.27s system = 0.78s)
Wed 01/08/2001 04:00: Success (user = 7.12s system = 0.72s)
Thu 02/08/2001 04:00: Success (user = 7.25s system = 0.91s)
Fri 03/08/2001 04:00: Success (user = 7.42s system = 0.62s)
Wed 08/08/2001 04:00: Success (user = 7.28s system = 0.84s)
Thu 09/08/2001 04:00: Success (user = 7.09s system = 1.01s)
Fri 10/08/2001 04:00: Success (user = 7.26s system = 0.74s)
Sat 11/08/2001 04:00: Success (user = 6.16s system = 0.65s)
Tue 14/08/2001 04:00: Success (user = 6.24s system = 0.48s)
Wed 15/08/2001 04:00: Success (user = 5.36s system = 1.28s)
Thu 16/08/2001 04:00: Success (user = 6.04s system = 0.48s)
Fri 17/08/2001 04:00: Success (user = 6.06s system = 0.61s)
Sat 18/08/2001 04:00: Success (user = 4.89s system = 1.68s)
Mon 20/08/2001 04:00: Success (user = 6.02s system = 0.50s)
Tue 21/08/2001 04:00: Success (user = 5.88s system = 0.66s)
Wed 22/08/2001 04:00: Success (user = 5.91s system = 0.64s)
Thu 23/08/2001 04:00: Success (user = 6.01s system = 0.51s)
Fri 24/08/2001 04:00: Success (user = 5.91s system = 0.70s)
Sat 25/08/2001 04:00: Success (user = 6.29s system = 0.56s)
Mon 27/08/2001 04:00: Success (user = 6.00s system = 0.60s)
Tue 28/08/2001 04:00: Success (user = 6.07s system = 0.82s)
Wed 29/08/2001 04:00: Success (user = 5.98s system = 0.66s)
Thu 30/08/2001 04:00: Success (user = 6.11s system = 0.63s)
Fri 31/08/2001 04:00: Success (user = 6.32s system = 0.50s)
Sat 01/09/2001 04:00: Success (user = 6.10s system = 0.46s)
Mon 03/09/2001 04:00: Success (user = 6.05s system = 0.48s)
Tue 04/09/2001 04:00: Success (user = 5.92s system = 0.65s)
Wed 05/09/2001 04:00: Success (user = 6.11s system = 0.57s)
Thu 06/09/2001 04:00: Success (user = 5.95s system = 0.57s)
Fri 07/09/2001 04:00: Success (user = 6.10s system = 0.53s)
Sat 08/09/2001 04:00: Success (user = 6.08s system = 0.65s)
Mon 10/09/2001 04:00: Success (user = 6.06s system = 0.64s)
Tue 11/09/2001 04:00: Success (user = 6.16s system = 0.63s)
Wed 12/09/2001 04:00: Success (user = 5.70s system = 0.72s)
Thu 13/09/2001 04:00: Success (user = 5.93s system = 0.76s)
Fri 14/09/2001 04:00: Success (user = 6.35s system = 0.57s size = 636	.)
Thu 21/08/2003 04:00: Success (user = 9.32s system = 1.32s size =  214132 total)
Fri 22/08/2003 04:00: Success (user = 9.81s system = 0.81s size =  214132 total)
Sat 23/08/2003 04:00: Success (user = 9.62s system = 1.01s size =  214132 total)
Mon 25/08/2003 04:00: Success (user = 9.49s system = 0.91s size =  214132 total)
Tue 26/08/2003 04:00: Success (user = 9.71s system = 0.87s size =  214132 total)
Wed 27/08/2003 04:00: Success (user = 9.41s system = 1.21s size =  214132 total)
Thu 28/08/2003 04:00: Success (user = 9.67s system = 0.90s size =  214132 total)
Fri 29/08/2003 04:00: Success (user = 9.47s system = 0.95s size =  214132 total)
Sat 30/08/2003 04:00: Success (user = 9.44s system = 1.07s size =  214132 total)
Mon 01/09/2003 04:00: Success (user = 9.53s system = 1.00s size =  214132 total)
Tue 02/09/2003 04:00: Success (user = 9.52s system = 1.40s size =  214132 total)
Wed 03/09/2003 04:00: Success (user = 9.65s system = 0.93s size =  214132 total)
Thu 04/09/2003 04:00: Success (user = 9.91s system = 0.96s size =  214132 total)
Fri 05/09/2003 04:00: Success (user = 9.59s system = 0.90s size =  214132 total)
Sat 06/09/2003 04:00: Success (user = 9.34s system = 0.97s size =  214132 total)
Mon 08/09/2003 04:00: Success (user = 9.26s system = 0.97s size =  214132 total)
Tue 09/09/2003 04:00: Success (user = 9.71s system = 0.95s size =  214132 total)
Wed 10/09/2003 04:00: Success (user = 9.42s system = 0.96s size =  214194 total)
Thu 11/09/2003 04:00: Success (user = 9.33s system = 1.01s size =  214194 total)
Fri 12/09/2003 04:00: Success (user = 9.42s system = 0.93s size =  214194 total)
Sat 13/09/2003 04:00: Success (user = 9.70s system = 0.94s size =  231274 total)
Mon 15/09/2003 04:00: Success (user = 10.10s system = 0.74s size =  231274 total)
Wed 17/09/2003 04:00: Success (user = 10.01s system = 0.83s size =  229355 total)
Thu 18/09/2003 04:00: Success (user = 10.00s system = 1.05s size =  229355 total)
Fri 19/09/2003 04:00: Success (user = 9.79s system = 0.85s size =  289734 total)
Sat 20/09/2003 04:00: Success (user = 11.01s system = 1.14s size =  229386 total)
Tue 23/09/2003 04:00: Success (user = 10.32s system = 0.97s size =  232156 total)
Thu 25/09/2003 04:00: Success (user = 10.10s system = 0.88s size =  229303 total)
Sat 27/09/2003 04:00: Success (user = 10.47s system = 0.84s size =  229303 total)
Mon 29/09/2003 04:00: Success (user = 9.99s system = 1.09s size =  229303 total)
Tue 30/09/2003 04:00: Success (user = 10.20s system = 0.86s size =  229303 total)
Wed 01/10/2003 04:00: Success (user = 10.04s system = 1.07s size =  229286 total)
Thu 02/10/2003 04:00: Success (user = 10.11s system = 2.41s size =  229286 total)
Mon 06/10/2003 04:00: Success (user = 10.24s system = 1.00s size =  229286 total)
Tue 07/10/2003 02:00: Success (user = 10.31s system = 0.94s size =  229286 total)
Wed 08/10/2003 02:00: Success (user = 10.13s system = 1.23s size =  229286 total)
Fri 10/10/2003 02:00: Success (user = 10.11s system = 1.18s size =  229286 total)
Sat 11/10/2003 02:00: Failure (user = 0.91s system = 0.12s)
Mon 13/10/2003 02:00: Failure (user = 0.88s system = 0.23s)
Tue 14/10/2003 02:00: Success (user = 10.82s system = 1.99s size =  229338 total)
Wed 15/10/2003 02:00: Success (user = 10.72s system = 0.84s size =  229339 total)
Thu 16/10/2003 02:00: Success (user = 10.33s system = 0.96s size =  229339 total)
Fri 17/10/2003 02:00: Success (user = 10.37s system = 1.12s size =  229339 total)
Tue 21/10/2003 02:00: Success (user = 10.51s system = 0.96s size =  229339 total)
Wed 22/10/2003 02:00: Success (user = 10.40s system = 0.98s size =  229339 total)
Fri 24/10/2003 02:00: Success (user = 10.61s system = 0.93s size =  229424 total)
Sat 25/10/2003 02:00: Success (user = 10.52s system = 0.99s size =  229424 total)
Mon 27/10/2003 02:00: Success (user = 10.25s system = 1.19s size =  229424 total)
Tue 28/10/2003 02:00: Success (user = 10.35s system = 0.92s size =  229424 total)
Thu 30/10/2003 02:00: Success (user = 10.46s system = 1.18s size =  229440 total)
Fri 31/10/2003 02:00: Success (user = 10.40s system = 1.05s size =  229440 total)
Sat 01/11/2003 02:00: Success (user = 10.30s system = 1.09s size =  229440 total)
Mon 03/11/2003 02:00: Success (user = 10.35s system = 1.13s size =  229440 total)
Tue 04/11/2003 02:00: Success (user = 10.41s system = 1.01s size =  229440 total)
Wed 05/11/2003 02:00: Success (user = 10.46s system = 0.94s size =  229440 total)
Thu 06/11/2003 02:00: Success (user = 10.58s system = 1.22s size =  233263 total)
Fri 07/11/2003 02:00: Success (user = 10.85s system = 1.03s size =  233271 total)
Sat 08/11/2003 02:00: Success (user = 10.73s system = 1.09s size =  233271 total)
Mon 10/11/2003 02:00: Success (user = 10.53s system = 1.22s size =  233271 total)
Tue 11/11/2003 02:00: Success (user = 10.79s system = 1.10s size =  233271 total)
Wed 12/11/2003 02:00: Success (user = 10.84s system = 0.95s size =  233271 total)
Fri 14/11/2003 02:00: Success (user = 10.64s system = 1.19s size =  234912 total)
Sat 15/11/2003 02:00: Success (user = 10.95s system = 0.98s size =  234912 total)
Mon 17/11/2003 02:00: Success (user = 10.82s system = 1.14s size =  234912 total)
Tue 18/11/2003 02:00: Success (user = 10.76s system = 1.10s size =  234912 total)
Wed 19/11/2003 02:00: Success (user = 11.08s system = 1.05s size =  234912 total)
Thu 20/11/2003 02:00: Success (user = 11.03s system = 1.04s size =  234912 total)
Fri 21/11/2003 02:00: Success (user = 11.03s system = 0.99s size =  234912 total)
Sat 22/11/2003 02:00: Success (user = 10.87s system = 1.16s size =  235437 total)
Mon 24/11/2003 02:00: Success (user = 10.84s system = 1.28s size =  235421 total)
Tue 25/11/2003 02:00: Success (user = 10.97s system = 1.14s size =  235421 total)
Wed 26/11/2003 02:00: Success (user = 11.09s system = 0.96s size =  235421 total)
Thu 27/11/2003 02:00: Success (user = 11.04s system = 1.09s size =  235421 total)
Fri 28/11/2003 02:00: Success (user = 10.97s system = 1.03s size =  235421 total)
Sat 29/11/2003 02:00: Success (user = 10.96s system = 1.19s size =  235421 total)
Mon 01/12/2003 02:00: Success (user = 10.92s system = 0.96s size =  235421 total)
Wed 03/12/2003 02:00: Success (user = 10.87s system = 0.96s size =  235421 total)
Thu 04/12/2003 02:00: Success (user = 10.89s system = 0.95s size =  235421 total)
Fri 05/12/2003 02:00: Success (user = 10.96s system = 0.85s size =  235421 total)
Sat 06/12/2003 02:00: Success (user = 10.87s system = 0.95s size =  235421 total)
Mon 08/12/2003 02:00: Success (user = 10.94s system = 0.88s size =  235421 total)
Tue 09/12/2003 02:00: Success (user = 10.90s system = 0.93s size =  235421 total)
Wed 10/12/2003 02:00: Success (user = 10.86s system = 0.98s size =  235421 total)
Thu 11/12/2003 02:00: Success (user = 11.08s system = 0.73s size =  235421 total)
Fri 12/12/2003 02:00: Success (user = 11.15s system = 0.66s size =  235421 total)
Sat 13/12/2003 02:00: Success (user = 10.96s system = 0.89s size =  235421 total)
Mon 15/12/2003 02:00: Success (user = 11.00s system = 0.82s size =  235421 total)
Tue 16/12/2003 02:00: Success (user = 10.93s system = 0.89s size =  235421 total)
Wed 17/12/2003 02:00: Success (user = 10.92s system = 0.94s size =  235421 total)
Thu 18/12/2003 02:00: Success (user = 10.98s system = 0.86s size =  235421 total)
Fri 19/12/2003 02:00: Success (user = 11.05s system = 0.78s size =  235421 total)
Sat 20/12/2003 02:00: Success (user = 11.01s system = 0.78s size =  235406 total)
Mon 22/12/2003 02:00: Success (user = 10.85s system = 0.96s size =  235406 total)
Tue 23/12/2003 02:00: Success (user = 10.88s system = 0.91s size =  235406 total)
Wed 24/12/2003 02:00: Success (user = 11.02s system = 0.77s size =  235406 total)
Thu 25/12/2003 02:00: Success (user = 11.09s system = 0.70s size =  235820 total)
Fri 26/12/2003 02:00: Success (user = 10.93s system = 0.86s size =  235820 total)
Sat 27/12/2003 02:00: Success (user = 10.47s system = 1.20s size =  235820 total)
Mon 29/12/2003 02:00: Success (user = 10.93s system = 0.85s size =  235820 total)
Tue 30/12/2003 02:00: Success (user = 10.91s system = 0.88s size =  235820 total)
Wed 31/12/2003 02:00: Success (user = 10.93s system = 0.87s size =  235820 total)
Thu 01/01/2004 02:00: Success (user = 10.72s system = 1.01s size =  235820 total)
Fri 02/01/2004 02:00: Success (user = 10.92s system = 0.84s size =  235820 total)
Sat 03/01/2004 02:00: Success (user = 10.91s system = 0.81s size =  235820 total)
Mon 05/01/2004 02:00: Success (user = 10.80s system = 0.91s size =  235820 total)
Tue 06/01/2004 02:00: Success (user = 10.83s system = 0.84s size =  235820 total)
Wed 07/01/2004 02:00: Success (user = 10.75s system = 0.96s size =  235820 total)
Thu 08/01/2004 02:00: Success (user = 10.82s system = 0.92s size =  235820 total)
Fri 09/01/2004 02:00: Success (user = 10.84s system = 0.86s size =  235217 total)
Sat 10/01/2004 02:00: Success (user = 10.88s system = 0.82s size =  235217 total)
Mon 12/01/2004 02:00: Success (user = 10.80s system = 0.89s size =  235217 total)
Tue 13/01/2004 02:00: Success (user = 10.73s system = 0.98s size =  235217 total)
Wed 14/01/2004 02:00: Success (user = 10.86s system = 0.81s size =  235217 total)
Thu 15/01/2004 02:00: Success (user = 10.77s system = 0.82s size =  235217 total)
Fri 16/01/2004 02:00: Success (user = 10.66s system = 0.97s size =  235217 total)
Sat 17/01/2004 02:00: Success (user = 10.75s system = 0.91s size =  235217 total)
Mon 19/01/2004 02:00: Success (user = 10.75s system = 0.86s size =  235217 total)
Tue 20/01/2004 02:00: Success (user = 9.82s system = 1.81s size =  235217 total)
Wed 21/01/2004 02:00: Success (user = 10.88s system = 0.78s size =  235217 total)
Thu 22/01/2004 02:00: Success (user = 10.82s system = 0.85s size =  235234 total)
Fri 23/01/2004 02:00: Success (user = 10.78s system = 0.87s size =  235234 total)
Sat 24/01/2004 02:00: Success (user = 10.78s system = 0.84s size =  235234 total)
Mon 26/01/2004 02:00: Success (user = 10.70s system = 0.92s size =  235234 total)
Tue 27/01/2004 02:00: Success (user = 10.75s system = 0.82s size =  235177 total)
Wed 28/01/2004 02:00: Success (user = 10.80s system = 0.84s size =  235177 total)
Thu 29/01/2004 02:00: Success (user = 10.68s system = 0.90s size =  235177 total)
Fri 30/01/2004 02:00: Success (user = 10.65s system = 0.95s size =  235239 total)
Sat 31/01/2004 02:00: Success (user = 10.84s system = 0.74s size =  235239 total)
Mon 02/02/2004 02:00: Success (user = 10.76s system = 0.87s size =  235239 total)
Tue 03/02/2004 02:00: Success (user = 10.74s system = 0.87s size =  235239 total)
Wed 04/02/2004 02:00: Success (user = 10.64s system = 0.98s size =  235177 total)
Thu 05/02/2004 02:00: Success (user = 10.78s system = 0.81s size =  235177 total)
Fri 06/02/2004 02:00: Success (user = 10.64s system = 1.00s size =  235177 total)
Sat 07/02/2004 02:00: Success (user = 10.62s system = 0.94s size =  235177 total)
Mon 09/02/2004 02:00: Success (user = 10.61s system = 0.99s size =  235177 total)
Tue 10/02/2004 02:00: Success (user = 10.72s system = 0.87s size =  235177 total)
Wed 11/02/2004 02:00: Success (user = 10.85s system = 0.76s size =  235177 total)
Thu 12/02/2004 02:00: Success (user = 10.65s system = 0.95s size =  235177 total)
Fri 13/02/2004 02:00: Success (user = 10.69s system = 0.89s size =  235194 total)
Sat 14/02/2004 02:00: Success (user = 10.78s system = 0.80s size =  235194 total)
Mon 16/02/2004 02:00: Success (user = 10.71s system = 0.88s size =  235194 total)
Tue 17/02/2004 02:00: Success (user = 10.84s system = 0.78s size =  235194 total)
Wed 18/02/2004 02:00: Success (user = 10.82s system = 0.77s size =  235194 total)
Thu 19/02/2004 02:00: Success (user = 10.88s system = 0.86s size =  235194 total)
Fri 20/02/2004 02:00: Success (user = 11.03s system = 0.67s size =  235194 total)
Tue 24/02/2004 02:00: Success (user = 10.94s system = 0.90s size =  235194 total)
Wed 25/02/2004 02:00: Success (user = 10.92s system = 0.93s size =  235194 total)
Thu 26/02/2004 02:00: Success (user = 10.93s system = 0.92s size =  235194 total)
Fri 27/02/2004 02:00: Success (user = 11.20s system = 0.66s size =  235194 total)
Tue 02/03/2004 02:00: Success (user = 11.04s system = 0.81s size =  235212 total)
Wed 03/03/2004 02:00: Success (user = 11.01s system = 0.85s size =  235212 total)
Fri 05/03/2004 02:00: Success (user = 10.93s system = 0.88s size =  235212 total)
Sat 06/03/2004 02:00: Success (user = 10.95s system = 0.89s size =  235212 total)
Mon 08/03/2004 02:00: Success (user = 11.04s system = 0.77s size =  235212 total)
Tue 09/03/2004 02:00: Success (user = 11.01s system = 0.79s size =  235212 total)
Wed 10/03/2004 02:00: Success (user = 11.06s system = 0.74s size =  235212 total)
Thu 11/03/2004 02:00: Success (user = 10.68s system = 0.98s size =  235212 total)
Fri 12/03/2004 02:00: Success (user = 10.99s system = 0.68s size =  235212 total)
Sat 13/03/2004 02:00: Success (user = 10.79s system = 0.85s size =  235212 total)
Mon 15/03/2004 02:00: Success (user = 10.92s system = 0.75s size =  235212 total)
Tue 16/03/2004 02:00: Success (user = 10.79s system = 0.88s size =  235212 total)
Wed 17/03/2004 02:00: Success (user = 10.91s system = 0.75s size =  235181 total)
Thu 18/03/2004 02:00: Success (user = 10.55s system = 1.09s size =  235181 total)
Fri 19/03/2004 02:00: Success (user = 10.78s system = 0.88s size =  235181 total)
Sat 20/03/2004 02:00: Success (user = 10.79s system = 0.89s size =  235181 total)
Mon 22/03/2004 02:00: Success (user = 10.93s system = 0.71s size =  235181 total)
Tue 23/03/2004 02:00: Success (user = 9.70s system = 1.91s size =  235181 total)
Wed 24/03/2004 02:00: Success (user = 10.83s system = 0.80s size =  235181 total)
Thu 25/03/2004 02:00: Success (user = 10.87s system = 0.80s size =  235181 total)
Fri 26/03/2004 02:00: Success (user = 10.85s system = 0.84s size =  235181 total)
Sat 27/03/2004 02:00: Success (user = 10.84s system = 0.84s size =  235181 total)
Mon 29/03/2004 02:00: Success (user = 10.66s system = 0.98s size =  235175 total)
Tue 30/03/2004 02:00: Success (user = 10.74s system = 0.92s size =  235175 total)
Wed 31/03/2004 02:00: Success (user = 10.81s system = 0.85s size =  235175 total)
Thu 01/04/2004 02:00: Success (user = 10.83s system = 0.85s size =  235175 total)
Fri 02/04/2004 02:00: Success (user = 10.92s system = 0.78s size =  235175 total)
Sat 03/04/2004 02:00: Success (user = 10.73s system = 0.96s size =  235175 total)
Mon 05/04/2004 02:00: Success (user = 10.86s system = 0.79s size =  235175 total)
Tue 06/04/2004 02:00: Success (user = 10.90s system = 0.76s size =  235175 total)
Wed 07/04/2004 02:00: Success (user = 10.81s system = 0.90s size =  235175 total)
Thu 08/04/2004 02:00: Success (user = 10.75s system = 0.91s size =  235175 total)
Fri 09/04/2004 02:00: Success (user = 10.71s system = 0.94s size =  235175 total)
Sat 10/04/2004 02:00: Success (user = 10.67s system = 0.98s size =  235175 total)
Mon 12/04/2004 02:00: Success (user = 10.88s system = 0.76s size =  235175 total)
Tue 13/04/2004 02:00: Success (user = 10.76s system = 0.90s size =  235175 total)
Wed 14/04/2004 02:00: Success (user = 10.92s system = 0.75s size =  235175 total)
Thu 15/04/2004 02:00: Success (user = 10.85s system = 0.80s size =  235175 total)
Fri 16/04/2004 02:00: Success (user = 10.72s system = 0.94s size =  235175 total)
Sat 17/04/2004 02:00: Success (user = 10.73s system = 0.92s size =  235175 total)
Mon 19/04/2004 02:00: Success (user = 10.69s system = 0.96s size =  235175 total)
Tue 20/04/2004 02:00: Success (user = 10.77s system = 0.85s size =  235175 total)
Wed 21/04/2004 02:00: Success (user = 9.72s system = 1.91s size =  235175 total)
Thu 22/04/2004 02:00: Success (user = 10.80s system = 0.82s size =  235175 total)
Fri 23/04/2004 02:00: Success (user = 11.01s system = 0.64s size =  235175 total)
Sat 24/04/2004 02:00: Success (user = 10.71s system = 0.95s size =  235175 total)
Mon 26/04/2004 02:00: Success (user = 10.87s system = 0.79s size =  235175 total)
Tue 27/04/2004 02:00: Success (user = 10.90s system = 0.74s size =  235175 total)
Wed 28/04/2004 02:00: Success (user = 10.91s system = 0.78s size =  235175 total)
Sat 01/05/2004 02:00: Success (user = 10.18s system = 0.90s size =  233639 total)
Mon 03/05/2004 02:00: Success (user = 10.19s system = 0.85s size =  233639 total)
Tue 04/05/2004 02:00: Success (user = 10.18s system = 0.89s size =  233639 total)
Wed 05/05/2004 02:00: Success (user = 10.34s system = 0.72s size =  233639 total)
Thu 06/05/2004 02:00: Success (user = 10.18s system = 0.86s size =  233639 total)
Fri 07/05/2004 02:00: Success (user = 10.19s system = 0.86s size =  233639 total)
Sat 08/05/2004 02:00: Success (user = 10.27s system = 0.77s size =  233639 total)
Mon 10/05/2004 02:00: Success (user = 10.14s system = 0.91s size =  233639 total)
Tue 11/05/2004 02:00: Success (user = 10.08s system = 0.95s size =  233639 total)
Wed 12/05/2004 02:00: Success (user = 10.26s system = 0.77s size =  233639 total)
Thu 13/05/2004 02:00: Success (user = 10.19s system = 0.84s size =  233639 total)
Fri 14/05/2004 02:00: Success (user = 10.23s system = 0.81s size =  233639 total)
Sat 15/05/2004 02:00: Success (user = 10.22s system = 0.83s size =  233639 total)
Mon 17/05/2004 02:00: Success (user = 10.22s system = 0.81s size =  233639 total)
Tue 18/05/2004 02:00: Success (user = 10.18s system = 0.85s size =  233639 total)
Wed 19/05/2004 02:00: Success (user = 10.11s system = 0.88s size =  233639 total)
Thu 20/05/2004 02:00: Success (user = 10.10s system = 0.91s size =  233639 total)
Fri 21/05/2004 02:00: Success (user = 10.18s system = 0.87s size =  233639 total)
Sat 22/05/2004 02:00: Success (user = 10.24s system = 0.79s size =  233639 total)
Mon 24/05/2004 02:00: Success (user = 10.16s system = 0.87s size =  233639 total)
Tue 25/05/2004 02:00: Success (user = 10.15s system = 0.81s size =  233639 total)
Wed 26/05/2004 02:00: Success (user = 10.15s system = 0.88s size =  233639 total)
Thu 27/05/2004 02:00: Success (user = 10.09s system = 0.93s size =  233639 total)
Fri 28/05/2004 02:00: Success (user = 9.94s system = 1.08s size =  233639 total)
Sat 29/05/2004 02:00: Success (user = 10.25s system = 0.78s size =  233639 total)
Mon 31/05/2004 02:00: Success (user = 10.15s system = 0.87s size =  233639 total)
Tue 01/06/2004 02:00: Success (user = 10.21s system = 0.81s size =  233639 total)
Wed 02/06/2004 02:00: Success (user = 10.23s system = 0.83s size =  233639 total)
Thu 03/06/2004 02:00: Success (user = 10.09s system = 0.94s size =  233639 total)
Fri 04/06/2004 02:00: Success (user = 10.22s system = 0.82s size =  233639 total)
Sat 05/06/2004 02:00: Success (user = 10.06s system = 0.99s size =  233639 total)
Mon 07/06/2004 02:00: Success (user = 10.12s system = 0.93s size =  233639 total)
Tue 08/06/2004 02:00: Success (user = 10.17s system = 0.86s size =  233639 total)
Wed 09/06/2004 02:00: Success (user = 10.19s system = 0.90s size =  233639 total)
Thu 10/06/2004 02:00: Success (user = 10.07s system = 0.97s size =  233639 total)
Fri 11/06/2004 02:00: Success (user = 10.30s system = 0.74s size =  233639 total)
Sat 12/06/2004 02:00: Success (user = 10.11s system = 0.93s size =  233639 total)
Mon 14/06/2004 02:00: Success (user = 10.12s system = 0.93s size =  233639 total)
Tue 15/06/2004 02:00: Success (user = 10.04s system = 0.99s size =  233639 total)
Wed 16/06/2004 02:00: Success (user = 10.25s system = 0.79s size =  233639 total)
Thu 17/06/2004 02:00: Success (user = 10.27s system = 0.78s size =  233639 total)
Fri 18/06/2004 02:00: Success (user = 10.11s system = 0.93s size =  233639 total)
Sat 19/06/2004 02:00: Success (user = 10.23s system = 0.83s size =  233639 total)
Mon 21/06/2004 02:00: Success (user = 10.11s system = 0.94s size =  233639 total)
Tue 22/06/2004 02:00: Success (user = 10.17s system = 0.87s size =  233639 total)
Wed 23/06/2004 02:00: Success (user = 10.14s system = 0.92s size =  233639 total)
Thu 24/06/2004 02:00: Success (user = 10.19s system = 0.86s size =  233639 total)
Fri 25/06/2004 02:00: Success (user = 10.06s system = 0.98s size =  233639 total)
Sat 26/06/2004 02:00: Success (user = 10.17s system = 0.82s size =  233598 total)
Mon 28/06/2004 02:00: Success (user = 10.06s system = 0.93s size =  233598 total)
Tue 29/06/2004 02:00: Success (user = 10.14s system = 0.85s size =  233598 total)
Wed 30/06/2004 02:00: Success (user = 10.20s system = 0.83s size =  233598 total)
Thu 01/07/2004 02:00: Success (user = 10.06s system = 0.96s size =  233598 total)
Fri 02/07/2004 02:00: Success (user = 10.14s system = 0.87s size =  233598 total)
Sat 03/07/2004 02:00: Success (user = 10.26s system = 0.79s size =  233598 total)
Mon 05/07/2004 02:00: Success (user = 10.14s system = 0.86s size =  233598 total)
Tue 06/07/2004 02:00: Success (user = 10.30s system = 0.72s size =  233598 total)
Wed 07/07/2004 02:00: Success (user = 10.05s system = 0.99s size =  233598 total)
Thu 08/07/2004 02:00: Success (user = 10.16s system = 0.85s size =  233598 total)
Fri 09/07/2004 02:00: Success (user = 9.99s system = 1.00s size =  233598 total)
Sat 10/07/2004 02:00: Success (user = 10.09s system = 0.96s size =  233598 total)
Mon 12/07/2004 02:00: Success (user = 10.13s system = 0.88s size =  233762 total)
Tue 13/07/2004 02:00: Success (user = 8.99s system = 1.96s size =  233762 total)
Wed 14/07/2004 02:00: Success (user = 10.13s system = 0.87s size =  233762 total)
Thu 15/07/2004 02:00: Success (user = 10.22s system = 0.81s size =  233762 total)
Fri 16/07/2004 02:00: Success (user = 10.33s system = 0.72s size =  233762 total)
Tue 20/07/2004 02:00: Success (user = 10.20s system = 0.85s size =  233762 total)
Mon 26/07/2004 02:00: Success (user = 10.25s system = 0.77s size =  233762 total)
Tue 27/07/2004 02:00: Success (user = 10.28s system = 0.73s size =  233762 total)
Wed 28/07/2004 02:00: Success (user = 10.13s system = 0.89s size =  233762 total)
Thu 29/07/2004 02:00: Success (user = 10.05s system = 0.98s size =  233762 total)
Fri 30/07/2004 02:00: Success (user = 10.01s system = 1.02s size =  233762 total)
Tue 24/08/2004 02:00: Success (user = 10.43s system = 0.81s size =  232964 total)
Wed 25/08/2004 02:00: Success (user = 10.38s system = 0.84s size =  233797 total)
Thu 26/08/2004 02:00: Success (user = 10.18s system = 0.98s size =  233797 total)
Fri 27/08/2004 02:00: Success (user = 10.47s system = 0.66s size =  233797 total)
Sat 28/08/2004 02:00: Success (user = 10.22s system = 0.87s size =  233797 total)
Mon 30/08/2004 02:00: Success (user = 10.14s system = 0.92s size =  233797 total)
Tue 31/08/2004 02:00: Success (user = 10.24s system = 0.83s size =  233797 total)
Wed 01/09/2004 02:00: Success (user = 10.30s system = 0.76s size =  233797 total)
Thu 02/09/2004 02:00: Success (user = 10.18s system = 0.86s size =  233797 total)
Fri 03/09/2004 02:00: Success (user = 10.30s system = 0.77s size =  233797 total)
Mon 06/09/2004 02:00: Success (user = 10.21s system = 0.85s size =  233797 total)
Tue 07/09/2004 02:00: Success (user = 10.09s system = 1.05s size =  233797 total)
Wed 08/09/2004 02:00: Failure (user = 2.81s system = 0.34s)
Thu 09/09/2004 02:00: Success (user = 10.28s system = 0.84s size =  233809 total)
Fri 10/09/2004 02:00: Success (user = 10.22s system = 0.88s size =  233809 total)
Sat 11/09/2004 02:00: Success (user = 10.24s system = 0.88s size =  233809 total)
Mon 13/09/2004 02:00: Success (user = 20.23s system = 1.96s size = 1495074 total)
Tue 14/09/2004 02:00: Success (user = 20.12s system = 2.02s size = 1495074 total)
Wed 15/09/2004 02:00: Success (user = 20.12s system = 2.07s size = 1495074 total)
Thu 23/09/2004 02:00: Success (user = 10.33s system = 0.81s size =  233739 total)
Fri 24/09/2004 02:00: Success (user = 10.16s system = 0.92s size =  233739 total)
Sat 25/09/2004 02:00: Success (user = 10.14s system = 0.95s size =  233739 total)
Mon 27/09/2004 02:00: Success (user = 10.24s system = 0.84s size =  233739 total)
Tue 28/09/2004 02:00: Success (user = 10.19s system = 0.91s size =  233739 total)
Wed 29/09/2004 02:00: Success (user = 10.25s system = 0.86s size =  233739 total)
Thu 30/09/2004 02:00: Success (user = 10.16s system = 0.93s size =  233739 total)
Fri 01/10/2004 02:00: Success (user = 10.26s system = 0.80s size =  233739 total)
Sat 02/10/2004 02:00: Success (user = 10.23s system = 0.86s size =  233739 total)
Mon 04/10/2004 02:00: Success (user = 10.14s system = 0.94s size =  233739 total)
Tue 05/10/2004 02:00: Success (user = 10.29s system = 0.78s size =  233739 total)
